lat,lng,alt
42.3055754295, -83.0706611918, 187.599513868
42.3055706834, -83.0706762937, 187.600621663
42.3055642899, -83.0706898667, 187.598864628
42.305558956, -83.0707028764, 187.598539998
42.3055556959, -83.0707162711, 187.599392442
42.3055515354, -83.0707276883, 187.596275193
42.3055478768, -83.0707385291, 187.589875314
42.3055446594, -83.0707498466, 187.472787542
42.3055437487, -83.0707596709, 187.636078725
42.305541345, -83.0707703507, 187.627122659
42.3055404762, -83.0707806158, 187.749698533
42.3055395673, -83.0707902311, 187.717423865
42.3055383493, -83.0708008428, 187.703135216
42.3055400696, -83.0708117698, 187.696612832
42.3055418425, -83.0708211952, 187.684144719
42.3055436654, -83.0708311802, 187.553569494
42.3055467362, -83.0708401838, 187.581247939
42.305550299, -83.070849586, 187.588715705
42.3055562137, -83.0708565426, 187.586404661
42.3055610243, -83.0708643519, 187.465600172
42.305567734, -83.0708709908, 187.617417257
42.3055740947, -83.0708783322, 187.478975159
42.3055817976, -83.0708839602, 187.626367786
42.3055904624, -83.0708891588, 187.59559521
42.3055991626, -83.0708937843, 187.458620189
42.3056092845, -83.0708997796, 187.485584928
42.3056188209, -83.0709048631, 187.494622904
42.3056279238, -83.070910823, 187.497188788
42.3056380094, -83.070916509, 187.498451745
42.305648661, -83.0709227995, 187.498351779
42.3056597407, -83.0709285441, 187.496163671
42.3056696515, -83.0709353851, 187.387199718
42.3056815497, -83.0709422306, 187.675092265
42.3056925916, -83.0709490155, 187.627373044
42.3057041002, -83.0709560069, 187.609532568
42.3057155243, -83.0709628617, 187.601356931
42.3057272053, -83.0709706178, 187.595054385
42.3057393518, -83.0709776774, 187.583880242
42.3057512955, -83.0709852083, 187.454525274
42.3057635317, -83.0709931377, 187.483573615
42.305775504, -83.0710008323, 187.494354155
42.3057871647, -83.0710084892, 187.498692322
42.3057986569, -83.0710161595, 187.501625647
42.305809957, -83.0710235047, 187.506150588
42.3058208279, -83.0710306932, 187.516803016
42.3058320949, -83.0710382759, 187.646613775
42.3058417884, -83.0710457896, 187.617043656
42.3058512954, -83.0710517151, 187.606300096
42.3058600512, -83.0710580254, 187.602012737
42.3058689317, -83.0710647882, 187.600984717
42.3058768624, -83.0710702104, 187.599800123
42.3058846201, -83.071076158, 187.599094219
42.305891192, -83.0710818273, 187.596196393
42.3058972008, -83.071087327, 187.589633604
42.3059026053, -83.0710924301, 187.471784549
42.3059079069, -83.0710985793, 187.631587473
42.3059123972, -83.0711042369, 187.617678327
42.3059159183, -83.0711114651, 187.622042331
42.3059185586, -83.0711179823, 187.749859738
42.3059208355, -83.0711251046, 187.724882622
42.3059217027, -83.0711304281, 187.724987152
42.3059235241, -83.0711371976, 187.854935984
42.3059228523, -83.0711416298, 187.833125258
42.3059256145, -83.0711473877, 187.953795676
42.3059237852, -83.0711519344, 187.816044692
42.3059238765, -83.0711561082, 188.107685829
42.3059214212, -83.0711602268, 188.197428989
42.3059211329, -83.0711657471, 188.289936168
42.305920465, -83.0711698021, 188.370235772
42.3059175849, -83.071173439, 188.215035141
42.3059165552, -83.0711769767, 188.48735172
42.3059149928, -83.0711818122, 188.438315099
42.3059131405, -83.0711858519, 188.42959476
42.3059125863, -83.0711893089, 188.554703881
42.3059109598, -83.0711928973, 188.529113191
42.3059101553, -83.0711973691, 188.636502734
42.3059082964, -83.0712001493, 188.473796828
42.3059074702, -83.0712046067, 188.491985203
42.3059060289, -83.0712080088, 188.500028458
42.3059050035, -83.0712116438, 188.508986415
42.3059044128, -83.071214299, 188.628232474
42.3059035617, -83.0712168668, 188.469975464
42.3059029196, -83.0712186725, 188.486558811
42.305902698, -83.0712206114, 188.489396095
42.3059025662, -83.0712208769, 188.480652405
42.3059026239, -83.0712216861, 188.351216751
42.3059029008, -83.0712216641, 188.376343769
42.3059029116, -83.0712214966, 188.375703349
42.305902692, -83.0712217053, 188.248791776
42.3059032141, -83.0712218204, 188.275188794
42.3059031035, -83.0712219739, 188.27387607
42.3059028805, -83.0712222008, 188.144702723
42.3059033999, -83.0712223145, 188.164533039
42.305903064, -83.0712225238, 188.044678994
42.305903546, -83.071222659, 188.074110479
42.305903439, -83.0712231246, 188.074848547
42.3059034824, -83.0712232112, 187.948998694
42.3059035954, -83.0712233247, 187.975544677
42.305903594, -83.0712234853, 187.97597644
42.3059036381, -83.0712240222, 187.850750495
42.3059037501, -83.0712239978, 187.879648586
42.3059037443, -83.07122448, 187.88681017
42.3059040175, -83.0712244965, 187.880435796
42.3059036883, -83.0712250362, 187.752021508
42.3059041903, -83.0712253056, 187.780582209
42.3059040774, -83.0712253406, 187.787137101
42.3059040743, -83.0712254895, 187.780576852
42.3059041252, -83.0712260242, 187.653230467
42.3059042332, -83.0712259999, 187.682580423
42.3059042002, -83.0712264836, 187.693197695
42.3059041891, -83.0712264983, 187.69665805
42.3059041891, -83.0712266676, 187.69667988
42.3059042152, -83.0712268349, 187.693299477
42.3059044986, -83.0712269786, 187.68320635
42.3059041643, -83.0712272078, 187.553863742
42.3059043741, -83.0712273286, 187.583064657
42.3059043589, -83.0712274862, 187.593673588
42.3059043421, -83.0712276676, 187.597624709
42.3059043347, -83.0712278387, 187.59910679
42.305904332, -83.071227991, 187.599663432
42.3059043306, -83.0712281693, 187.599874886
42.3059043301, -83.0712283394, 187.599955797
42.3059043302, -83.0712284912, 187.599989608
42.3059043294, -83.0712286688, 187.600014041
42.3059043268, -83.0712288302, 187.600042518
42.3059043175, -83.0712286893, 187.600056916
42.3059040411, -83.0712289824, 187.599829343
42.3059041371, -83.0712291571, 187.600131228
42.3059038643, -83.0712290124, 187.599836033
42.305903969, -83.0712290089, 187.600132123
42.3059036898, -83.0712293209, 187.59985696
42.3059038001, -83.0712291788, 187.600124226
42.3059035434, -83.0712291812, 187.599836044
42.30590365, -83.0712294698, 187.600120184
42.3059036532, -83.0712293382, 187.60009997
42.3059033663, -83.0712293323, 187.59979803
42.305903482, -83.0712293292, 187.60009861
