time,lat,lon,alt,vel m/s,Hav.Heading,Yaw Rads/sec,Yaw Rate/s2
20151020:102953.53,42.31465583,-83.04982667,187.7,15.36489895,66.61193539,-0.008868185,-0.044340925
20151020:102952.52,42.314722,-83.0496195,187.5,15.66430536,66.63862599,0.002329194,0.011645972
20151020:103028.28,42.31258317,-83.05627567,189.4,15.84744742,246.515312,15.69720209,78.48601046
20151020:102948.48,42.31489333,-83.04908567,187,16.04756614,66.51248873,-15.70820964,-78.54104822
20151020:102934.34,42.31561967,-83.0467825,185.8,16.33102478,66.90168993,0.033964212,0.169821062
20151020:103143.43,42.30949333,-83.0659965,189.1,11.78951315,246.6819122,15.68878405,78.44392023
20151020:103013.13,42.31341617,-83.05366667,190.7,16.32690923,66.71670486,-15.70492704,-78.52463519
20151020:103025.25,42.31273567,-83.05581217,189.4,16.07946166,246.7853396,15.71395278,78.56976388
20151020:102947.47,42.314905,-83.04905017,187,16.00435284,66.54454475,-15.72897658,-78.6448829
20151020:103025.25,42.31271217,-83.0558835,189.4,16.1149583,246.543242,15.70784959,78.53924793
20151020:103115.15,42.310739,-83.06207583,189.7,13.88587245,246.6908912,0.012884818,0.064424091
20151020:102935.35,42.315586,-83.04689283,185.9,16.4025325,66.64459903,-15.71200302,-78.5600151
20151020:103203.3,42.30871317,-83.06844467,188.5,14.06026896,246.6795749,15.71101548,78.55507742
20151020:102949.49,42.31480083,-83.04937283,187.3,16.03110393,66.64652258,-15.71084762,-78.55423812
20151020:103124.24,42.31034867,-83.06330017,189.5,13.17336751,246.6263911,15.70620647,78.53103234
20151020:103217.17,42.307958,-83.0706115,187.5,12.58175691,246.1497648,-0.04159349,-0.207967451
20151020:103100.0,42.31149833,-83.05971133,190,12.35385822,66.28524589,-15.69614032,-78.48070158
20151020:103010.10,42.3136245,-83.05300817,190.6,16.41179249,66.78163288,0.043317936,0.216589682
20151020:103201.1,42.30879233,-83.068195,188.7,13.66260375,246.7245359,15.70298062,78.51490309
20151020:103132.32,42.31006233,-83.06420583,189.4,10.90415502,66.70688049,-15.709504,-78.54751998
20151020:103028.28,42.312549,-83.05638083,189.4,15.70083088,66.74267235,0.00312343,0.015617149
20151020:102957.57,42.31441467,-83.0505545,188.5,15.56450322,66.58399857,-0.0138469,-0.0692345
20151020:103022.22,42.31288417,-83.05534883,189.6,15.9945784,246.6516427,15.71386634,78.56933168
20151020:103142.42,42.30954433,-83.06583417,189.2,12.79730895,246.7005239,0.004265688,0.021328438
20151020:103022.22,42.31292917,-83.05520567,189.7,16.0249306,66.69709947,-15.70826211,-78.54131053
20151020:103131.31,42.31011283,-83.06404683,189.4,9.23941424,246.6983021,15.70806822,78.54034111
20151020:102949.49,42.31481233,-83.049337,187.2,16.07534611,66.62921232,-15.71399249,-78.56996246
20151020:102949.49,42.31483533,-83.04926533,187.2,16.15920048,66.53971971,-0.007809704,-0.03904852
20151020:103020.20,42.31301933,-83.054918,189.8,16.15920049,246.5192057,15.70617308,78.5308654
20151020:103143.43,42.30952683,-83.0658895,189.1,12.34408378,246.7137383,0.016976175,0.084880876
20151020:103142.42,42.3095625,-83.06577667,189.1,13.39869398,66.85358402,-15.69575943,-78.47879713
20151020:103230.30,42.306906,-83.070531,188.1,13.75468923,232.9287975,14.49279641,72.46398204
20151020:103152.52,42.30917583,-83.06700167,189.2,9.5686584,48.98716384,-16.0519357,-80.25967848
20151020:103237.37,42.30619267,-83.07008183,187.6,11.38979016,217.3659423,14.69382037,73.46910186
20151020:103116.16,42.31067317,-83.06228183,189.7,12.80862671,52.15950812,-14.41698111,-72.08490554
20151020:103127.27,42.31020917,-83.06374117,189.5,8.20023736,246.7351847,16.979931,84.899655
20151020:103041.41,42.3119335,-83.0583585,189.8,8.60150368,66.57614911,-15.72184174,-78.60920869
20151020:103249.49,42.30560633,-83.070574,187.6,8.770241312,234.9968705,14.69748059,73.48740294
20151020:103134.34,42.309975,-83.0644785,189.3,13.31432517,45.89633371,-16.50213492,-82.51067462
20151020:103028.28,42.31253783,-83.05641567,189.4,15.66430535,66.73789498,1.818769327,9.093846634
20151020:103249.49,42.3056195,-83.070535,187.6,9.306806404,236.4773166,14.81255889,74.06279445
20151020:103037.37,42.31208,-83.057858,189.7,13.0318954,55.42418833,-15.79986605,-78.99933024
20151020:103000.0,42.31422117,-83.05114183,188.9,15.69671533,66.67557006,0.981868283,4.909341414
20151020:103158.58,42.309011,-83.06759067,189.2,11.85999198,246.8184855,15.72043499,78.60217496
20151020:103226.26,42.30738333,-83.07085533,187.8,11.5492678,236.0144094,-0.942833505,-4.714167525
20151020:103028.28,42.31256033,-83.05634583,189.4,15.77593971,64.23873538,-14.99025543,-74.95127715
20151020:103156.56,42.30908483,-83.06740033,189.2,9.961179172,246.9711632,15.94641258,79.7320629
20151020:103237.37,42.30621133,-83.07009333,187.6,11.61202996,214.7262208,-2.813902061,-14.06951031
20151020:103156.56,42.30910367,-83.06733367,189.2,9.494578464,35.20648682,-15.66605215,-78.33026076
20151020:103156.56,42.30909167,-83.067378,189.2,9.795013761,249.8952588,18.73512969,93.67564847
20151020:103055.55,42.31171283,-83.059068,189.7,9.411238536,66.89752376,-15.969565,-79.84782502
20151020:103133.33,42.31003833,-83.06428217,189.4,11.59093776,246.5278949,15.67570706,78.37853531
20151020:103145.45,42.30943733,-83.06617517,189.1,11.24986139,246.7660728,0.020784948,0.103924739
20151020:102935.35,42.3156085,-83.04681917,185.9,16.39070028,66.6704479,-15.71630812,-78.58154059
20151020:103226.26,42.3074015,-83.070869,187.8,11.27558359,245.2365318,15.58283048,77.9141524
20151020:103057.57,42.31161683,-83.0593615,189.8,11.88982973,63.64519668,-15.84683345,-79.23416726
20151020:103000.0,42.31416483,-83.05131767,189,15.81606634,66.80887024,0.2760826,1.380413001
20151020:103001.1,42.31415333,-83.05135283,189,15.85619297,246.1394949,15.64954925,78.24774626
20151020:103003.3,42.31399117,-83.05185633,189.2,16.40047472,246.4652077,0.028423807,0.142119033
20151020:103001.1,42.31414183,-83.05138817,189,15.87831406,66.48132862,-15.70655646,-78.53278228
20151020:103001.1,42.3141305,-83.05142367,189,15.92667179,246.654865,15.72310717,78.61553586
20151020:103133.33,42.310021,-83.0643355,189.4,12.11309843,246.7174425,0.00546092,0.0273046
20151020:102933.33,42.31571983,-83.046457,185.7,15.86339519,66.67549546,-15.71162384,-78.5581192
20151020:103003.3,42.31400317,-83.05182,189.2,16.3639492,246.59516,15.70095267,78.50476337
20151020:103000.0,42.31417617,-83.0512825,189,15.81040746,66.47820915,-15.71816915,-78.59084576
20151020:103027.27,42.31259467,-83.0562405,189.4,15.88860294,246.6682345,15.72454611,78.62273053
20151020:103120.20,42.31049417,-83.06284233,189.6,12.14859506,246.7223363,0.004721273,0.023606367
20151020:102935.35,42.315564,-83.04696633,185.9,16.30067258,66.63783809,-15.71533713,-78.57668564
20151020:103114.14,42.31080017,-83.06188583,189.7,14.54847632,246.650569,15.70907425,78.54537127
20151020:103142.42,42.30957217,-83.06574683,189.1,13.70324483,246.7295145,0.006889294,0.034446469
20151020:103133.33,42.31001217,-83.06436317,189.4,12.37958041,66.73148366,-15.70779143,-78.53895714
20151020:103239.39,42.306025,-83.069993,187.4,8.781044636,226.2410004,13.91983128,69.5991564
20151020:103154.54,42.30912717,-83.06720483,189.2,8.772813532,33.61049315,-16.81018296,-84.0509148
20151020:103127.27,42.31022733,-83.0636835,189.5,9.4014641,67.09598643,2.922160547,14.61080274
20151020:103159.59,42.30896733,-83.06769617,189.1,12.78187562,246.9948863,15.69914062,78.4957031
20151020:102931.31,42.31580717,-83.046176,185.6,15.50997215,66.73452618,-15.73068398,-78.65341989
20151020:103123.23,42.3103675,-83.0632415,189.5,13.21606636,246.6872376,15.70383656,78.51918279
20151020:103113.13,42.310821,-83.06182133,189.7,14.44198641,66.64424739,-15.71171487,-78.55857434
20151020:103115.15,42.31072917,-83.06210617,189.7,13.66363264,246.4450068,15.69057625,78.45288124
20151020:103119.19,42.31055383,-83.06265617,189.6,11.84095755,246.6793812,0.020453022,0.102265111
20151020:103133.33,42.31000317,-83.06439117,189.4,12.56478025,246.7725267,0.008128479,0.040642394
20151020:103113.13,42.3108415,-83.06175717,189.8,14.28610988,66.71284984,-15.71317106,-78.56585528
20151020:103134.34,42.30996517,-83.06450867,189.3,13.53399276,246.700345,15.70687201,78.53436007
20151020:103159.59,42.30892367,-83.0678075,189.1,13.06430538,246.8823703,0.015884708,0.07942354
20151020:103113.13,42.31085167,-83.06172533,189.8,14.24752658,66.79562167,-15.71553352,-78.57766759
20151020:102957.57,42.3143915,-83.05062317,188.6,15.51665993,66.67208874,-0.010780281,-0.053901407
20151020:103150.50,42.30924283,-83.06679067,189.2,11.53332004,246.7065967,15.71097465,78.55487327
20151020:103157.57,42.3090685,-83.06744567,189.3,10.49517204,250.2065434,0.30542797,1.527139852
20151020:103218.18,42.30788667,-83.07072083,187.5,11.53537781,243.9915349,-0.542361805,-2.711809025
20151020:103110.10,42.31097117,-83.06134967,189.9,13.99647791,66.00379808,-15.53236018,-77.6618009
20151020:103026.26,42.31267683,-83.05599083,189.4,16.1710327,66.71039447,0.061662167,0.308310836
20151020:103026.26,42.312665,-83.05602683,189.4,16.1885238,246.040607,15.64951329,78.24756643
20151020:102931.31,42.31578533,-83.0462455,185.6,15.5701621,66.66107879,-15.65381689,-78.26908446
20151020:103134.34,42.30998467,-83.06444883,189.3,13.01954875,246.6937759,15.71081663,78.55408316
20151020:103057.57,42.31164283,-83.05928317,189.8,11.56933112,66.53402934,-15.72190379,-78.60951893
20151020:103124.24,42.31031217,-83.06341417,189.5,12.53905805,246.4641928,15.70186888,78.50934439
20151020:103141.41,42.30958183,-83.0657165,189.1,13.98567459,246.7836566,0.02787848,0.1393924
20151020:103218.18,42.307901,-83.0707005,187.5,11.75195873,245.4873941,-0.11312025,-0.56560125
20151020:103002.2,42.31407283,-83.05160233,189,16.11238608,66.38817678,-15.62935515,-78.14677573
20151020:102938.38,42.31544183,-83.0473655,186.3,16.10621275,66.39481337,0.000579151,0.002895756
20151020:103204.4,42.30862467,-83.06872433,188.5,13.78607031,246.6615642,15.73124167,78.65620836
20151020:102957.57,42.314438,-83.05048567,188.5,15.67510868,66.67690004,-15.70662497,-78.53312483
20151020:103149.49,42.30928317,-83.06666167,189.2,11.51891561,246.6926344,15.70933635,78.54668176
20151020:102932.32,42.31575267,-83.04635083,185.7,15.71729308,66.68974236,-15.70821565,-78.54107824
20151020:103155.55,42.309124,-83.06722583,189.2,8.818084605,246.7679334,15.71478672,78.57393361
20151020:102956.56,42.31447317,-83.05038167,188.4,15.71369198,66.75367285,-15.70920773,-78.54603867
20151020:103023.23,42.3128505,-83.055456,189.6,15.96628398,246.6158943,15.69593982,78.47969912
20151020:103104.4,42.31124467,-83.060479,190.1,12.88836553,246.6219444,0.000527966,0.002639832
20151020:103157.57,42.30905967,-83.06746883,189.3,10.73644628,247.0882194,0.040690176,0.203450881
20151020:103001.1,42.31410733,-83.05149483,189,16.01875727,66.85721078,-15.72812258,-78.64061289
20151020:103113.13,42.31083133,-83.06178917,189.7,14.3318954,246.7191045,15.69591122,78.47955612
20151020:103220.20,42.30779867,-83.07084133,187.4,8.648832528,245.6314097,-0.094919276,-0.474596379
20151020:103059.59,42.31152617,-83.05962983,189.9,12.28543717,65.7885732,-15.69424817,-78.47124085
20151020:102955.55,42.3145545,-83.05013833,188.1,15.65607426,66.65841452,0.075907975,0.379539875
20151020:103001.1,42.314119,-83.05145917,189,15.96576954,245.9691266,15.64781155,78.23905774
20151020:103135.35,42.30993517,-83.06460167,189.3,14.10914114,246.7129915,0.06491446,0.3245723
20151020:103210.10,42.308352,-83.06959283,188,13.09054202,246.7863299,0.006399987,0.031999933
20151020:103134.34,42.309994,-83.06442,189.3,12.88476442,66.7676547,-15.70959299,-78.54796495
20151020:102931.31,42.31579617,-83.04621067,185.6,15.53980991,66.68295896,-0.007391098,-0.036955491
20151020:102932.32,42.3157745,-83.0462805,185.6,15.63292427,247.2335656,15.75601276,78.78006381
20151020:102939.39,42.31535333,-83.04765467,187.2,15.93644623,247.4871723,0.022131357,0.110656784
20151020:103022.22,42.31290667,-83.05527733,189.6,16.01155506,246.5388475,-0.082756949,-0.413784745
20151020:103126.26,42.31023383,-83.06366267,189.5,9.779065996,246.6848777,0.012743541,0.063717706
20151020:103135.35,42.3099455,-83.06457033,189.3,13.94451907,246.7540122,0.00603312,0.030165602
20151020:102931.31,42.31582867,-83.04610667,185.6,15.37313005,66.68301404,-15.71415902,-78.57079512
20151020:103220.20,42.30780983,-83.07082667,187.4,9.092283256,246.3231123,15.67655591,78.38277956
20151020:103035.35,42.31221133,-83.05744017,189.6,13.81024918,66.02467701,-15.73400666,-78.67003328
20151020:102939.39,42.31534233,-83.04769,187.4,15.82018189,66.52329511,0.043512638,0.21756319
20151020:103021.21,42.31294017,-83.05516967,189.7,16.04653725,246.52663,15.70825429,78.54127147
20151020:103200.0,42.3089025,-83.06786517,189,13.2294419,246.7330858,0.018016663,0.090083316
20151020:103158.58,42.3089895,-83.0676425,189.2,12.31424602,62.1511517,-16.10781245,-80.53906223
20151020:103100.0,42.31145217,-83.05984917,190,12.55963582,66.86009112,0.410932486,2.054662428
20151020:103002.2,42.31409583,-83.05153067,189,16.05528279,66.74074014,-0.010415337,-0.052076687
20151020:103002.2,42.31408433,-83.05156633,189,16.08357722,246.4373938,15.68149131,78.40745654
20151020:103120.20,42.31052,-83.06276183,189.6,11.94024524,246.7104068,0.023824876,0.119124381
20151020:103231.31,42.3068395,-83.07048767,188.1,13.59212493,237.2138605,-0.82873,-4.143649998
20151020:103058.58,42.31159017,-83.05944133,189.9,12.09046289,59.81626631,-15.48086052,-77.4043026
20151020:103127.27,42.310221,-83.06370383,189.5,9.034151084,246.5230806,16.29324323,81.46621614
20151020:103119.19,42.31056217,-83.06262983,189.6,11.79722981,66.75324942,-15.68787725,-78.43938625
20151020:103057.57,42.31162567,-83.05933517,189.8,11.78231093,66.41742779,-0.029305966,-0.146529832
20151020:103058.58,42.31157217,-83.059495,189.9,12.15168172,245.6462771,15.64066767,78.20333836
20151020:103121.21,42.3104855,-83.06286967,189.6,12.2355361,246.4709501,0.071966302,0.359831508
20151020:103231.31,42.3068175,-83.0704735,188.1,13.54891162,236.8865072,-0.836400435,-4.182002175
20151020:103152.52,42.30919667,-83.0669365,189.2,10.18187565,47.71046542,-16.50872397,-82.54361985
20151020:103219.19,42.30787283,-83.0707405,187.5,11.16755035,244.8002767,17.19933064,85.99665321
20151020:103126.26,42.31026267,-83.063571,189.5,11.12279372,65.73453091,-15.62643421,-78.13217103
20151020:103110.10,42.311001,-83.061256,189.9,13.94246129,66.66972803,0.081611345,0.408056723
20151020:103059.59,42.3115355,-83.05960283,189.9,12.24736831,66.3838839,-0.024944606,-0.124723031
20151020:103155.55,42.309117,-83.06726833,189.2,8.995567784,246.8975407,15.75278828,78.7639414
20151020:102932.32,42.31576367,-83.0463155,185.7,15.6601898,66.77482022,-15.71867265,-78.59336325
20151020:103130.30,42.31011933,-83.06402617,189.4,8.932805616,246.6911169,15.70065877,78.50329386
20151020:103121.21,42.31047683,-83.06289717,189.6,12.34254045,66.81942529,-15.69676624,-78.48383122
20151020:103201.1,42.30880217,-83.06816467,188.8,13.66929153,246.7386169,15.7009114,78.50455702
20151020:103230.30,42.30688383,-83.07051667,188.1,13.67649374,222.1999908,-2.141399094,-10.70699547
20151020:103231.31,42.3068615,-83.07050217,188.1,13.69552817,154.3483959,-5.921168666,-29.60584333
20151020:103002.2,42.31406117,-83.05163833,189.1,16.18337935,62.6950896,-7.99825983,-39.99129915
20151020:103036.36,42.31213467,-83.05768117,189.6,13.33490292,246.6799565,16.0557085,80.27854251
20151020:103121.21,42.31046817,-83.06292483,189.6,12.4145626,246.7453024,0.005702506,0.028512528
20151020:103120.20,42.3105115,-83.0627885,189.6,12.01586851,66.74249317,-15.70820842,-78.54104208
20151020:103154.54,42.30914167,-83.06712233,189.2,8.723426908,246.8589797,15.71812864,78.59064319
20151020:103121.21,42.31045917,-83.06295283,189.6,12.53082695,66.86223597,-15.70767911,-78.53839554
20151020:103200.0,42.308822,-83.06810417,188.8,13.63893933,246.7456871,15.69779246,78.48896232
20151020:103125.25,42.31027833,-83.06352067,189.5,11.57087445,66.74775247,-15.70778303,-78.53891517
20151020:103130.30,42.31012567,-83.06400633,189.4,8.713138028,246.9718594,15.72752029,78.63760144
20151020:103124.24,42.3103395,-83.06332917,189.5,13.04938651,66.87705684,-15.71623635,-78.58118177
20151020:103058.58,42.311608,-83.059388,189.8,12.03130183,66.47821408,-0.034805597,-0.174027986
20151020:103202.2,42.308763,-83.06828783,188.7,13.93011464,246.6255882,15.72082409,78.60412044
20151020:103122.22,42.31043267,-83.06303783,189.5,12.77158675,66.72794599,-15.69903087,-78.49515434
20151020:103153.53,42.30916933,-83.06702233,189.3,9.28828642,246.7943591,15.7137589,78.56879451
20151020:103003.3,42.314038,-83.05171067,189.1,16.26311817,66.72788408,-15.7137643,-78.56882152
20151020:103112.12,42.31087217,-83.06166217,189.8,14.10142448,246.7260033,15.70779914,78.53899569
20151020:103152.52,42.30918267,-83.06698033,189.2,9.729679372,246.7540741,0.002449644,0.01224822
20151020:103103.3,42.31130033,-83.0603055,190.1,13.09877313,66.77774138,-15.70589791,-78.52948955
20151020:103059.59,42.31154467,-83.05957583,189.9,12.26537385,65.63748264,-0.099506347,-0.497531734
20151020:103249.49,42.30561283,-83.07055483,187.6,9.068104388,233.8523971,14.67952054,73.39760272
20151020:103248.48,42.305633,-83.0704935,187.6,9.532132876,66.0257823,-14.64563501,-73.22817503
20151020:103122.22,42.3104235,-83.0630665,189.6,12.8096556,48.9031152,-1.494234589,-7.471172944
20151020:103124.24,42.31033017,-83.06335783,189.5,12.8950533,246.5776433,17.25035681,86.25178405
20151020:103204.4,42.308644,-83.06866267,188.5,13.89873355,246.743133,0.0144417,0.072208499
20151020:103204.4,42.30863433,-83.0686935,188.5,13.8164225,247.016829,0.023884489,0.119422447
20151020:103250.50,42.3055815,-83.07064467,187.6,7.637435624,205.2993827,-3.640533967,-18.20266984
20151020:103141.41,42.30959167,-83.06568533,189.1,14.13023335,42.4438899,-14.21182277,-71.05911387
20151020:103245.45,42.30573917,-83.07017517,187.4,8.40087052,220.759146,15.56094162,77.80470812
20151020:103135.35,42.309925,-83.0646335,189.3,14.29279765,44.39264241,-15.39088089,-76.95440443
20151020:103205.5,42.3085955,-83.06881617,188.5,13.67649374,246.7425587,17.6583614,88.29180701
20151020:102943.43,42.31514867,-83.04829233,187.9,14.86794604,66.63951379,-15.71695563,-78.58477816
20151020:103228.28,42.30710883,-83.07066417,187.9,13.80922029,244.0892802,15.4854134,77.427067
20151020:103038.38,42.31207117,-83.05788717,189.7,12.93106438,62.28811897,-15.86514423,-79.32572117
